"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,"2014-04-21 12:00:00",2.8,1,158,11.8,3,0,1,NA,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-04-21 12:00:00",3.8,1,180,16.6,6,0,2,NA,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-04-21 12:00:00",5,1,224,23,7,1,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-21 12:00:00",6.2,1,220,23.4,10,1,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-21 12:00:00",8,1,215,15.3,12,2,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-21 12:00:00",9,1,255,22,9,2,3,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",0.1,1,128,9.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",0.8,1,336,12.7,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",1.6,1,190,10.7,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",2.8,1,201,12.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",3.8,1,178,9.9,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",5,1,171,12.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",8,1,227,12.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-23 12:00:00",9,1,419,15.7,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",0.1,1,164,13,32,5,3,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-04-28 12:00:00",0.1,1,NA,NA,14,50,9,3.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",0.8,1,361,17.6,25,12,7,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",1.6,1,208,15.2,12,9,8,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",2.8,1,234,16.5,10,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",3.8,1,240,12.4,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",5,1,222,10.6,12,5,10,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",6.2,1,158,10.1,12,6,5,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",8,1,208,12.5,9,9,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-04-28 12:00:00",9,1,161,11.3,10,6,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",0.1,1,188,13.7,19,6,3,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-05-05 12:00:00",0.1,1,NA,NA,15,13,2,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",0.8,1,163,16.2,10,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",1.6,1,158,13.5,7,0,2,NA,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",2.8,1,147,14.9,11,1,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",3.8,1,156,13.6,6,1,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",5,1,154,12.8,10,2,4,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",6.2,1,210,14.9,18,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",8,1,140,9.1,20,3,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-05 12:00:00",9,1,156,10.8,20,3,2,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",0.1,1,157,12.4,4,0,2,1.9,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",100,"2014-05-12 12:00:00",0.1,1,NA,NA,5,13,1,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",0.8,1,154,14.8,7,2,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",1.6,1,150,11.7,7,2,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",2.8,1,147,11.3,6,1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",3.8,1,156,12.6,9,2,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",5,1,153,12.5,12,1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",6.2,1,164,9,11,2,1,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",8,1,152,9.4,15,5,1,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-12 12:00:00",9,1,221,16,10,3,1,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",0.1,1,181,11.2,4,2,3,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-05-19 12:00:00",0.1,1,NA,NA,11,14,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",0.8,1,212,15.5,4,1,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",1.6,1,157,14.5,7,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",2.8,1,179,17.6,6,12,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",3.8,1,170,11,8,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",5,1,174,11.6,7,1,3,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",6.2,1,158,10.8,6,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",8,1,151,10,6,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-19 12:00:00",9,1,168,10.6,9,3,4,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",0.1,1,145,10.8,7,2,5,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-05-26 12:00:00",0.1,1,NA,NA,8,16,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",0.8,1,152,11.6,6,4,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",1.6,1,NA,NA,7,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",2.8,1,163,14.1,7,1,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",3.8,1,173,11.5,6,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",5,1,159,11.1,9,1,3,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",6.2,1,157,10.5,11,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",8,1,142,10.5,7,2,2,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-05-26 12:00:00",9,1,161,10.8,9,3,3,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",0.1,1,203,10.9,5,4,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-06-02 12:00:00",0.1,1,NA,NA,12,25,5,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",0.8,1,178,15.2,13,4,6,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",1.6,1,184,12.1,12,3,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",2.8,1,177,18.2,10,2,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",3.8,1,183,15.3,6,2,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",5,1,166,11.3,7,3,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",6.2,1,159,12.7,12,4,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",8,1,135,9.4,7,3,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-02 12:00:00",9,1,178,17.2,9,2,3,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",0.1,1,166,15.3,6,2,5,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-06-09 12:00:00",0.1,1,NA,NA,14,49,10,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",0.8,1,194,12.6,10,3,21,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",1.6,1,203,11.4,1,4,6,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",2.8,1,187,13,8,3,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",3.8,1,182,11.3,5,1,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",5,1,171,9.5,34,5,6,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",6.2,1,193,11.1,28,4,6,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",8,1,261,17.3,71,5,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-09 12:00:00",9,1,286,24.8,47,74,3,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",0.1,1,214.9,14.9,34,3,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-06-16 12:00:00",0.1,1,NA,NA,9,36,6,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",0.8,1,134.7,12.9,17,3,46,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",1.6,1,137.7,14.5,13,4,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",2.8,1,134.7,11.7,6,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",3.8,1,154.6,16.7,8,4,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",5,1,133.7,8.9,27,4,19,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",6.2,1,161.6,13.2,42,4,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",8,1,213.8,13.5,115,5,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-16 12:00:00",9,1,252.2,15.1,124,6,4,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",0.1,1,151.6,13.9,9,4,5,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-06-23 12:00:00",0.1,1,NA,NA,8,29,5,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",0.8,1,162.7,15.9,8,3,6,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",1.6,1,225,20.7,8,1,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",2.8,1,182.1,31.2,10,3,5,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",3.8,1,231,22.4,7,2,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",5,1,195,21.2,6,2,3,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",6.2,1,204,20.3,36,6,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",8,1,235.6,14.1,126,8,4,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-23 12:00:00",9,1,311.9,17.4,177,9,9,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",0.1,1,282,23.8,4,0,7,2.3,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",100,"2014-06-29 12:00:00",0.1,1,NA,NA,7,26,6,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",0.8,1,225,20.9,8,1,9,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",1.6,1,330,18.8,13,2,8,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",2.8,1,205,23.5,10,1,6,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",3.8,1,284,22.5,9,1,9,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",5,1,212,20.3,22,1,9,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",6.2,1,220,17.3,56,2,8,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",8,1,213,19.8,97,2,7,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-06-29 12:00:00",9,1,350,20.6,202,2,9,2.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
