"DateTime","Depth","temp","OXY_oxy"
2020-05-08 12:00:00,7.75,8.01,NA
2020-05-08 12:00:00,8.75,8.04,NA
2020-05-08 12:00:00,9.75,8.02,NA
2020-05-09 12:00:00,1.5,NA,12.03
2020-05-09 12:00:00,1.75,7.92,NA
2020-05-09 12:00:00,2.75,7.94,NA
2020-05-09 12:00:00,3.75,7.92,NA
2020-05-09 12:00:00,4.75,7.89,NA
2020-05-09 12:00:00,5.75,7.93,NA
2020-05-09 12:00:00,6.75,7.91,NA
2020-05-09 12:00:00,7.75,7.9,NA
2020-05-09 12:00:00,8.75,7.93,NA
2020-05-09 12:00:00,9.75,7.93,NA
2020-05-10 12:00:00,1.5,NA,11.98
2020-05-10 12:00:00,1.75,7.76,NA
2020-05-10 12:00:00,2.75,7.77,NA
2020-05-10 12:00:00,3.75,7.77,NA
2020-05-10 12:00:00,4.75,7.75,NA
2020-05-10 12:00:00,5.75,7.77,NA
2020-05-10 12:00:00,6.75,7.76,NA
2020-05-10 12:00:00,7.75,7.71,NA
2020-05-10 12:00:00,8.75,7.75,NA
2020-05-10 12:00:00,9.75,7.73,NA
2020-05-11 12:00:00,1.5,NA,11.95
2020-05-11 12:00:00,1.75,8.06,NA
2020-05-11 12:00:00,2.75,8.08,NA
2020-05-11 12:00:00,3.75,8.07,NA
2020-05-11 12:00:00,4.75,8.03,NA
2020-05-11 12:00:00,5.75,7.88,NA
2020-05-11 12:00:00,6.75,7.85,NA
2020-05-11 12:00:00,7.75,7.8,NA
2020-05-11 12:00:00,8.75,7.83,NA
2020-05-11 12:00:00,9.75,7.81,NA
2020-05-12 12:00:00,1.5,NA,11.95
2020-05-12 12:00:00,1.75,8.01,NA
2020-05-12 12:00:00,2.75,8,NA
2020-05-12 12:00:00,3.75,7.96,NA
2020-05-12 12:00:00,4.75,7.94,NA
2020-05-12 12:00:00,5.75,7.96,NA
2020-05-12 12:00:00,6.75,7.93,NA
2020-05-12 12:00:00,7.75,7.93,NA
2020-05-12 12:00:00,8.75,7.95,NA
2020-05-12 12:00:00,9.75,7.94,NA
2020-05-13 12:00:00,1.5,NA,11.94
2020-05-13 12:00:00,1.75,8.19,NA
2020-05-13 12:00:00,2.75,8.2,NA
2020-05-13 12:00:00,3.75,8.16,NA
2020-05-13 12:00:00,4.75,8.13,NA
2020-05-13 12:00:00,5.75,8.08,NA
2020-05-13 12:00:00,6.75,8,NA
2020-05-13 12:00:00,7.75,7.96,NA
2020-05-13 12:00:00,8.75,7.98,NA
2020-05-13 12:00:00,9.75,7.95,NA
2020-05-14 12:00:00,1.5,NA,11.93
2020-05-14 12:00:00,1.75,8.55,NA
2020-05-14 12:00:00,2.75,8.42,NA
2020-05-14 12:00:00,3.75,8.33,NA
2020-05-14 12:00:00,4.75,8.09,NA
2020-05-14 12:00:00,5.75,8.06,NA
2020-05-14 12:00:00,6.75,8.04,NA
2020-05-14 12:00:00,7.75,8.02,NA
2020-05-14 12:00:00,8.75,8.05,NA
2020-05-14 12:00:00,9.75,8.05,NA
2020-05-15 12:00:00,1.5,NA,11.88
2020-05-15 12:00:00,1.75,8.78,NA
2020-05-15 12:00:00,2.75,8.61,NA
2020-05-15 12:00:00,3.75,8.5,NA
2020-05-15 12:00:00,4.75,8.35,NA
2020-05-15 12:00:00,5.75,8.26,NA
2020-05-15 12:00:00,6.75,8.18,NA
2020-05-15 12:00:00,7.75,8.16,NA
2020-05-15 12:00:00,8.75,8.18,NA
2020-05-15 12:00:00,9.75,8.18,NA
2020-05-16 12:00:00,1.5,NA,11.92
2020-05-16 12:00:00,1.75,9.14,NA
2020-05-16 12:00:00,2.75,9.15,NA
2020-05-16 12:00:00,3.75,9.11,NA
2020-05-16 12:00:00,4.75,9.07,NA
2020-05-16 12:00:00,5.75,9.1,NA
2020-05-16 12:00:00,6.75,9.09,NA
2020-05-16 12:00:00,7.75,8.99,NA
2020-05-16 12:00:00,8.75,9.07,NA
2020-05-16 12:00:00,9.75,8.27,NA
2020-05-17 12:00:00,1.5,NA,11.77
2020-05-18 12:00:00,1.5,NA,11.61
2020-05-18 12:00:00,1.75,10.51,NA
2020-05-18 12:00:00,2.75,10.21,NA
2020-05-18 12:00:00,3.75,9.91,NA
2020-05-18 12:00:00,4.75,9.43,NA
2020-05-18 12:00:00,5.75,9.11,NA
2020-05-18 12:00:00,6.75,8.9,NA
2020-05-18 12:00:00,7.75,8.84,NA
2020-05-18 12:00:00,8.75,8.73,NA
2020-05-18 12:00:00,9.75,8.5,NA
2020-05-19 12:00:00,1.5,NA,11.83
2020-05-19 12:00:00,1.75,10.87,NA
2020-05-19 12:00:00,2.75,10.8,NA
2020-05-19 12:00:00,3.75,10.72,NA
2020-05-19 12:00:00,4.75,10.68,NA
2020-05-19 12:00:00,5.75,10.62,NA
2020-05-19 12:00:00,6.75,10.46,NA
2020-05-19 12:00:00,7.75,10.41,NA
2020-05-19 12:00:00,8.75,10.35,NA
2020-05-19 12:00:00,9.75,9.31,NA
2020-05-20 12:00:00,1.5,NA,11.54
2020-05-20 12:00:00,1.75,11.58,NA
2020-05-20 12:00:00,2.75,11.27,NA
2020-05-20 12:00:00,3.75,10.97,NA
2020-05-20 12:00:00,4.75,10.44,NA
2020-05-20 12:00:00,5.75,10.27,NA
2020-05-20 12:00:00,6.75,9.81,NA
2020-05-20 12:00:00,7.75,9.43,NA
2020-05-20 12:00:00,8.75,9.23,NA
2020-05-20 12:00:00,9.75,9.04,NA
2020-05-21 12:00:00,1.5,NA,11.55
2020-05-21 12:00:00,1.75,11.87,NA
2020-05-21 12:00:00,2.75,11.64,NA
2020-05-21 12:00:00,3.75,11.44,NA
2020-05-21 12:00:00,4.75,11.2,NA
2020-05-21 12:00:00,5.75,10.69,NA
2020-05-21 12:00:00,6.75,9.89,NA
2020-05-21 12:00:00,7.75,9.48,NA
2020-05-21 12:00:00,8.75,9.4,NA
2020-05-21 12:00:00,9.75,8.75,NA
2020-05-22 12:00:00,1.5,NA,11.51
2020-05-22 12:00:00,1.75,13.04,NA
2020-05-22 12:00:00,2.75,12.5,NA
2020-05-22 12:00:00,3.75,12.07,NA
2020-05-22 12:00:00,4.75,11.14,NA
2020-05-22 12:00:00,5.75,10.71,NA
2020-05-22 12:00:00,6.75,10.55,NA
2020-05-22 12:00:00,7.75,10.14,NA
2020-05-22 12:00:00,8.75,9.67,NA
2020-05-22 12:00:00,9.75,8.83,NA
2020-05-23 12:00:00,1.5,NA,11.06
2020-05-23 12:00:00,1.75,15.44,NA
2020-05-23 12:00:00,2.75,15.37,NA
2020-05-23 12:00:00,3.75,15.27,NA
2020-05-23 12:00:00,4.75,12.63,NA
2020-05-23 12:00:00,5.75,10.9,NA
2020-05-23 12:00:00,6.75,10.41,NA
2020-05-23 12:00:00,7.75,9.88,NA
2020-05-23 12:00:00,8.75,9.45,NA
2020-05-23 12:00:00,9.75,8.95,NA
2020-05-25 12:00:00,1.5,NA,11.08
2020-05-26 12:00:00,1.5,NA,10.8
2020-06-03 12:00:00,1.75,16.35,NA
2020-06-03 12:00:00,2.75,16.27,NA
2020-06-03 12:00:00,3.75,16.07,NA
2020-06-03 12:00:00,4.75,15.91,NA
2020-06-03 12:00:00,5.75,14.99,NA
2020-06-03 12:00:00,6.75,13.92,NA
2020-06-03 12:00:00,7.75,12.3,NA
2020-06-03 12:00:00,8.75,10.91,NA
2020-06-03 12:00:00,9.75,9.84,NA
2020-06-04 12:00:00,1.75,16.6,NA
2020-06-04 12:00:00,2.75,16.5,NA
2020-06-04 12:00:00,3.75,16.4,NA
2020-06-04 12:00:00,4.75,15.66,NA
2020-06-04 12:00:00,5.75,14.94,NA
2020-06-04 12:00:00,6.75,13.99,NA
2020-06-04 12:00:00,7.75,12.56,NA
2020-06-04 12:00:00,8.75,11.33,NA
2020-06-04 12:00:00,9.75,10.08,NA
2020-06-05 12:00:00,1.5,NA,10.19
2020-06-05 12:00:00,1.75,17.45,NA
2020-06-05 12:00:00,2.75,17.22,NA
2020-06-05 12:00:00,3.75,16.95,NA
2020-06-05 12:00:00,4.75,16.74,NA
2020-06-05 12:00:00,5.75,16.45,NA
2020-06-05 12:00:00,6.75,16.09,NA
2020-06-05 12:00:00,7.75,12.33,NA
2020-06-05 12:00:00,8.75,10.55,NA
2020-06-05 12:00:00,9.75,9.97,NA
2020-06-06 12:00:00,1.5,NA,10.11
2020-06-06 12:00:00,1.75,18.31,NA
2020-06-06 12:00:00,2.75,17.96,NA
2020-06-06 12:00:00,3.75,17.12,NA
2020-06-06 12:00:00,4.75,16.87,NA
2020-06-06 12:00:00,5.75,16.8,NA
2020-06-06 12:00:00,6.75,15.68,NA
2020-06-06 12:00:00,7.75,13.23,NA
2020-06-06 12:00:00,8.75,11.23,NA
2020-06-06 12:00:00,9.75,10.15,NA
2020-06-07 12:00:00,1.5,NA,10
2020-06-07 12:00:00,1.75,17.92,NA
2020-06-07 12:00:00,2.75,17.93,NA
2020-06-07 12:00:00,3.75,17.92,NA
2020-06-07 12:00:00,4.75,17.89,NA
2020-06-07 12:00:00,5.75,17.85,NA
2020-06-07 12:00:00,6.75,17.65,NA
2020-06-07 12:00:00,7.75,15.02,NA
2020-06-07 12:00:00,8.75,9.85,NA
2020-06-07 12:00:00,9.75,9.56,NA
2020-06-08 12:00:00,1.5,NA,10.22
2020-06-08 12:00:00,1.75,17.21,NA
2020-06-08 12:00:00,2.75,17.19,NA
2020-06-08 12:00:00,3.75,17.17,NA
2020-06-08 12:00:00,4.75,17.11,NA
2020-06-08 12:00:00,5.75,16.82,NA
2020-06-08 12:00:00,6.75,15.05,NA
2020-06-08 12:00:00,7.75,13.98,NA
2020-06-08 12:00:00,8.75,12.71,NA
2020-06-08 12:00:00,9.75,12.43,NA
2020-06-09 12:00:00,1.5,NA,10.06
2020-06-09 12:00:00,1.75,17.62,NA
2020-06-09 12:00:00,2.75,17.47,NA
2020-06-09 12:00:00,3.75,17.32,NA
2020-06-09 12:00:00,4.75,17.22,NA
2020-06-09 12:00:00,5.75,16.91,NA
2020-06-09 12:00:00,6.75,15.56,NA
2020-06-09 12:00:00,7.75,13.32,NA
2020-06-09 12:00:00,8.75,12.26,NA
2020-06-09 12:00:00,9.75,10.75,NA
2020-06-10 12:00:00,1.5,NA,10.02
2020-06-10 12:00:00,1.75,17.97,NA
2020-06-10 12:00:00,2.75,17.96,NA
2020-06-10 12:00:00,3.75,17.95,NA
2020-06-10 12:00:00,4.75,17.91,NA
2020-06-10 12:00:00,5.75,17.87,NA
2020-06-10 12:00:00,6.75,17.37,NA
2020-06-10 12:00:00,7.75,13.6,NA
2020-06-10 12:00:00,8.75,11.53,NA
2020-06-10 12:00:00,9.75,10.78,NA
2020-06-11 12:00:00,1.5,NA,10.01
2020-06-11 12:00:00,1.75,17.81,NA
2020-06-11 12:00:00,2.75,17.53,NA
2020-06-11 12:00:00,3.75,17.47,NA
2020-06-11 12:00:00,4.75,17.4,NA
2020-06-11 12:00:00,5.75,17.41,NA
2020-06-11 12:00:00,6.75,17.39,NA
2020-06-11 12:00:00,7.75,14.82,NA
2020-06-11 12:00:00,8.75,12.16,NA
2020-06-11 12:00:00,9.75,10.79,NA
2020-06-12 12:00:00,1.5,NA,9.98
2020-06-12 12:00:00,1.75,18.4,NA
2020-06-12 12:00:00,2.75,18.32,NA
2020-06-12 12:00:00,3.75,18.14,NA
2020-06-12 12:00:00,4.75,17.91,NA
2020-06-12 12:00:00,5.75,17.69,NA
2020-06-12 12:00:00,6.75,16.46,NA
2020-06-12 12:00:00,7.75,15.82,NA
2020-06-12 12:00:00,8.75,12.53,NA
2020-06-12 12:00:00,9.75,11.42,NA
2020-06-13 12:00:00,1.5,NA,9.92
2020-06-13 12:00:00,1.75,18.28,NA
2020-06-13 12:00:00,2.75,18.27,NA
2020-06-13 12:00:00,3.75,18.23,NA
2020-06-13 12:00:00,4.75,18.03,NA
2020-06-13 12:00:00,5.75,17.95,NA
2020-06-13 12:00:00,6.75,17.72,NA
2020-06-13 12:00:00,7.75,16.9,NA
2020-06-13 12:00:00,8.75,12.24,NA
2020-06-13 12:00:00,9.75,11.33,NA
2020-06-14 12:00:00,1.5,NA,9.93
2020-06-14 12:00:00,1.75,18.13,NA
2020-06-14 12:00:00,2.75,18.03,NA
2020-06-14 12:00:00,3.75,18,NA
2020-06-14 12:00:00,4.75,17.9,NA
2020-06-14 12:00:00,5.75,17.8,NA
2020-06-14 12:00:00,6.75,17.72,NA
2020-06-14 12:00:00,7.75,17.13,NA
2020-06-14 12:00:00,8.75,12.35,NA
2020-06-14 12:00:00,9.75,11.12,NA
2020-06-15 12:00:00,1.5,NA,9.85
2020-06-15 12:00:00,1.75,18.28,NA
2020-06-15 12:00:00,2.75,18.15,NA
2020-06-15 12:00:00,3.75,17.92,NA
2020-06-15 12:00:00,4.75,17.77,NA
2020-06-15 12:00:00,5.75,17.73,NA
2020-06-15 12:00:00,6.75,17.64,NA
2020-06-15 12:00:00,7.75,14.95,NA
2020-06-15 12:00:00,8.75,12.78,NA
2020-06-15 12:00:00,9.75,11.17,NA
2020-06-16 12:00:00,1.5,NA,9.82
2020-06-16 12:00:00,1.75,18.49,NA
2020-06-16 12:00:00,2.75,18.3,NA
2020-06-16 12:00:00,3.75,18.21,NA
2020-06-16 12:00:00,4.75,18.11,NA
2020-06-16 12:00:00,5.75,17.69,NA
2020-06-16 12:00:00,6.75,17.19,NA
2020-06-16 12:00:00,7.75,15.64,NA
2020-06-16 12:00:00,8.75,13.61,NA
2020-06-16 12:00:00,9.75,11.16,NA
2020-06-17 12:00:00,1.5,NA,9.79
2020-06-17 12:00:00,1.75,19.29,NA
2020-06-17 12:00:00,2.75,18.78,NA
2020-06-17 12:00:00,3.75,18.52,NA
2020-06-17 12:00:00,4.75,18.19,NA
2020-06-17 12:00:00,5.75,17.84,NA
2020-06-17 12:00:00,6.75,17.65,NA
2020-06-17 12:00:00,7.75,16.06,NA
2020-06-17 12:00:00,8.75,12.85,NA
2020-06-17 12:00:00,9.75,11.28,NA
2020-06-18 12:00:00,1.5,NA,9.54
2020-06-18 12:00:00,1.75,20.34,NA
2020-06-18 12:00:00,2.75,19.65,NA
2020-06-18 12:00:00,3.75,18.84,NA
2020-06-18 12:00:00,4.75,18.6,NA
2020-06-18 12:00:00,5.75,17.99,NA
2020-06-18 12:00:00,6.75,17.2,NA
2020-06-18 12:00:00,7.75,15.16,NA
2020-06-18 12:00:00,8.75,13.83,NA
2020-06-18 12:00:00,9.75,11.33,NA
2020-06-19 12:00:00,1.5,NA,9.54
2020-06-19 12:00:00,1.75,21.04,NA
2020-06-19 12:00:00,2.75,19.85,NA
2020-06-19 12:00:00,3.75,19.21,NA
2020-06-19 12:00:00,4.75,18.54,NA
2020-06-19 12:00:00,5.75,18.39,NA
2020-06-19 12:00:00,6.75,17.99,NA
2020-06-19 12:00:00,7.75,16.49,NA
2020-06-19 12:00:00,8.75,13.53,NA
2020-06-19 12:00:00,9.75,11.3,NA
2020-06-20 12:00:00,1.5,NA,9.29
2020-06-20 12:00:00,1.75,22.38,NA
2020-06-20 12:00:00,2.75,21.44,NA
2020-06-20 12:00:00,3.75,20.67,NA
2020-06-20 12:00:00,4.75,19.78,NA
2020-06-20 12:00:00,5.75,18.86,NA
2020-06-20 12:00:00,6.75,18.08,NA
2020-06-20 12:00:00,7.75,14.52,NA
2020-06-20 12:00:00,8.75,12.63,NA
2020-06-20 12:00:00,9.75,11.36,NA
2020-06-21 12:00:00,1.5,NA,9.15
2020-06-21 12:00:00,1.75,23.14,NA
2020-06-21 12:00:00,2.75,21.1,NA
2020-06-21 12:00:00,3.75,19.51,NA
2020-06-21 12:00:00,4.75,18.86,NA
2020-06-21 12:00:00,5.75,18.24,NA
2020-06-21 12:00:00,6.75,17.87,NA
2020-06-21 12:00:00,7.75,16.54,NA
2020-06-21 12:00:00,8.75,14.17,NA
2020-06-21 12:00:00,9.75,11.71,NA
2020-06-22 12:00:00,1.5,NA,9.05
2020-06-22 12:00:00,1.75,23.99,NA
2020-06-22 12:00:00,2.75,23.87,NA
2020-06-22 12:00:00,3.75,23.59,NA
2020-06-22 12:00:00,4.75,19.79,NA
2020-06-22 12:00:00,5.75,18.95,NA
2020-06-22 12:00:00,6.75,18.03,NA
2020-06-22 12:00:00,7.75,15.31,NA
2020-06-22 12:00:00,8.75,14,NA
2020-06-22 12:00:00,9.75,11.95,NA
2020-06-23 12:00:00,1.5,NA,8.9
2020-06-23 12:00:00,1.75,24.48,NA
2020-06-23 12:00:00,2.75,24.08,NA
2020-06-23 12:00:00,3.75,23.99,NA
2020-06-23 12:00:00,4.75,19.73,NA
2020-06-23 12:00:00,5.75,18.79,NA
2020-06-23 12:00:00,6.75,17.96,NA
2020-06-23 12:00:00,7.75,16.64,NA
2020-06-23 12:00:00,8.75,13.5,NA
2020-06-23 12:00:00,9.75,11.79,NA
2020-06-24 12:00:00,1.5,NA,8.88
2020-06-24 12:00:00,1.75,24.18,NA
2020-06-24 12:00:00,2.75,24.08,NA
2020-06-24 12:00:00,3.75,23.84,NA
2020-06-24 12:00:00,4.75,20.29,NA
2020-06-24 12:00:00,5.75,18.74,NA
2020-06-24 12:00:00,6.75,17.81,NA
2020-06-24 12:00:00,7.75,14.8,NA
2020-06-24 12:00:00,8.75,14.06,NA
2020-06-24 12:00:00,9.75,13.47,NA
2020-06-25 12:00:00,1.5,NA,8.9
2020-06-25 12:00:00,1.75,23.84,NA
2020-06-25 12:00:00,2.75,23.6,NA
2020-06-25 12:00:00,3.75,21.89,NA
2020-06-25 12:00:00,4.75,19.88,NA
2020-06-25 12:00:00,5.75,18.53,NA
2020-06-25 12:00:00,6.75,17.47,NA
2020-06-25 12:00:00,7.75,16.01,NA
2020-06-25 12:00:00,8.75,15.11,NA
2020-06-25 12:00:00,9.75,12.18,NA
2020-06-26 12:00:00,1.5,NA,8.76
2020-06-26 12:00:00,1.75,23.84,NA
2020-06-26 12:00:00,2.75,23.59,NA
2020-06-26 12:00:00,3.75,23.45,NA
2020-06-26 12:00:00,4.75,21.17,NA
2020-06-26 12:00:00,5.75,18.97,NA
2020-06-26 12:00:00,6.75,17.9,NA
2020-06-26 12:00:00,7.75,15.96,NA
2020-06-26 12:00:00,8.75,13.04,NA
2020-06-26 12:00:00,9.75,12.27,NA
2020-06-27 12:00:00,1.5,NA,8.83
2020-06-27 12:00:00,1.75,23.45,NA
2020-06-27 12:00:00,2.75,23.42,NA
2020-06-27 12:00:00,3.75,22.72,NA
2020-06-27 12:00:00,4.75,20.55,NA
2020-06-27 12:00:00,5.75,18.82,NA
2020-06-27 12:00:00,6.75,17.83,NA
2020-06-27 12:00:00,7.75,16.61,NA
2020-06-27 12:00:00,8.75,15.03,NA
2020-06-27 12:00:00,9.75,12.23,NA
2020-06-28 12:00:00,1.5,NA,8.85
2020-06-28 12:00:00,1.75,23.32,NA
2020-06-28 12:00:00,2.75,22.98,NA
2020-06-28 12:00:00,3.75,22.9,NA
2020-06-28 12:00:00,4.75,22.78,NA
2020-06-28 12:00:00,5.75,19.33,NA
2020-06-28 12:00:00,6.75,18.18,NA
2020-06-28 12:00:00,7.75,16.28,NA
2020-06-28 12:00:00,8.75,14.17,NA
2020-06-28 12:00:00,9.75,11.94,NA
2020-06-29 12:00:00,1.5,NA,8.81
2020-06-29 12:00:00,1.75,23.33,NA
2020-06-29 12:00:00,2.75,23.32,NA
2020-06-29 12:00:00,3.75,23.27,NA
2020-06-29 12:00:00,4.75,23.2,NA
2020-06-29 12:00:00,5.75,19.37,NA
2020-06-29 12:00:00,6.75,17.61,NA
2020-06-29 12:00:00,7.75,16.63,NA
2020-06-29 12:00:00,8.75,13.87,NA
2020-06-29 12:00:00,9.75,12.28,NA
2020-06-30 12:00:00,1.5,NA,8.87
2020-06-30 12:00:00,1.75,22.83,NA
2020-06-30 12:00:00,2.75,22.77,NA
2020-06-30 12:00:00,3.75,22.71,NA
2020-06-30 12:00:00,4.75,22.5,NA
2020-06-30 12:00:00,5.75,19.4,NA
2020-06-30 12:00:00,6.75,17.64,NA
2020-06-30 12:00:00,7.75,16.15,NA
2020-06-30 12:00:00,8.75,15.05,NA
2020-06-30 12:00:00,9.75,13.39,NA
2020-07-01 12:00:00,1.5,NA,8.86
2020-07-01 12:00:00,1.75,22.76,NA
2020-07-01 12:00:00,2.75,22.7,NA
2020-07-01 12:00:00,3.75,22.65,NA
2020-07-01 12:00:00,4.75,22.53,NA
2020-07-01 12:00:00,5.75,19.64,NA
2020-07-01 12:00:00,6.75,18.61,NA
2020-07-01 12:00:00,7.75,17.22,NA
2020-07-01 12:00:00,8.75,14.39,NA
2020-07-01 12:00:00,9.75,12.02,NA
2020-07-02 12:00:00,1.5,NA,8.89
2020-07-02 12:00:00,1.75,23.07,NA
2020-07-02 12:00:00,2.75,22.92,NA
2020-07-02 12:00:00,3.75,22.69,NA
2020-07-02 12:00:00,4.75,21.14,NA
2020-07-02 12:00:00,5.75,19.71,NA
2020-07-02 12:00:00,6.75,18.22,NA
2020-07-02 12:00:00,7.75,16.64,NA
2020-07-02 12:00:00,8.75,14.71,NA
2020-07-02 12:00:00,9.75,12.79,NA
2020-07-03 12:00:00,1.5,NA,8.78
2020-07-03 12:00:00,1.75,23.73,NA
2020-07-03 12:00:00,2.75,23.75,NA
2020-07-03 12:00:00,3.75,23.73,NA
2020-07-03 12:00:00,4.75,23.47,NA
2020-07-03 12:00:00,5.75,20.03,NA
2020-07-03 12:00:00,6.75,19.05,NA
2020-07-03 12:00:00,7.75,17.02,NA
2020-07-03 12:00:00,8.75,14.5,NA
2020-07-03 12:00:00,9.75,12.06,NA
2020-07-04 12:00:00,1.5,NA,8.78
2020-07-04 12:00:00,1.75,23.62,NA
2020-07-04 12:00:00,2.75,23.39,NA
2020-07-04 12:00:00,3.75,23.25,NA
2020-07-04 12:00:00,4.75,23.13,NA
2020-07-04 12:00:00,5.75,21.19,NA
2020-07-04 12:00:00,6.75,18.14,NA
2020-07-04 12:00:00,7.75,16.34,NA
2020-07-04 12:00:00,8.75,14.44,NA
2020-07-04 12:00:00,9.75,12.35,NA
2020-07-05 12:00:00,1.5,NA,8.76
2020-07-05 12:00:00,1.75,23.95,NA
2020-07-05 12:00:00,2.75,23.69,NA
2020-07-05 12:00:00,3.75,23.48,NA
2020-07-05 12:00:00,4.75,23.09,NA
2020-07-05 12:00:00,5.75,20.35,NA
2020-07-05 12:00:00,6.75,18.19,NA
2020-07-05 12:00:00,7.75,16.15,NA
2020-07-05 12:00:00,8.75,14.84,NA
2020-07-05 12:00:00,9.75,12.99,NA
2020-07-06 12:00:00,1.5,NA,8.68
2020-07-06 12:00:00,1.75,24.24,NA
2020-07-06 12:00:00,2.75,24.03,NA
2020-07-06 12:00:00,3.75,23.92,NA
2020-07-06 12:00:00,4.75,23.08,NA
2020-07-06 12:00:00,5.75,20.98,NA
2020-07-06 12:00:00,6.75,19.56,NA
2020-07-06 12:00:00,7.75,17.31,NA
2020-07-06 12:00:00,8.75,14.34,NA
2020-07-06 12:00:00,9.75,12.49,NA
2020-07-07 12:00:00,1.5,NA,8.67
2020-07-07 12:00:00,1.75,24.64,NA
2020-07-07 12:00:00,2.75,24.48,NA
2020-07-07 12:00:00,3.75,24.22,NA
2020-07-07 12:00:00,4.75,24,NA
2020-07-07 12:00:00,5.75,21.91,NA
2020-07-07 12:00:00,6.75,18.96,NA
2020-07-07 12:00:00,7.75,17.16,NA
2020-07-07 12:00:00,8.75,15.01,NA
2020-07-07 12:00:00,9.75,13.29,NA
2020-07-08 12:00:00,1.5,NA,8.65
2020-07-08 12:00:00,1.75,24.65,NA
2020-07-08 12:00:00,2.75,24.33,NA
2020-07-08 12:00:00,3.75,24.26,NA
2020-07-08 12:00:00,4.75,24.02,NA
2020-07-08 12:00:00,5.75,23.83,NA
2020-07-08 12:00:00,6.75,18.94,NA
2020-07-08 12:00:00,7.75,16.99,NA
2020-07-08 12:00:00,8.75,15.72,NA
2020-07-08 12:00:00,9.75,12.03,NA
2020-07-09 12:00:00,1.5,NA,8.51
2020-07-09 12:00:00,1.75,24.56,NA
2020-07-09 12:00:00,2.75,24.41,NA
2020-07-09 12:00:00,3.75,24.31,NA
2020-07-09 12:00:00,4.75,24.24,NA
2020-07-09 12:00:00,5.75,23.86,NA
2020-07-09 12:00:00,6.75,19.44,NA
2020-07-09 12:00:00,7.75,16.19,NA
2020-07-09 12:00:00,8.75,14.12,NA
2020-07-09 12:00:00,9.75,12.81,NA
2020-07-10 12:00:00,1.5,NA,8.53
2020-07-10 12:00:00,1.75,25.81,NA
2020-07-10 12:00:00,2.75,24.89,NA
2020-07-10 12:00:00,3.75,24.61,NA
2020-07-10 12:00:00,4.75,24.44,NA
2020-07-10 12:00:00,5.75,22.74,NA
2020-07-10 12:00:00,6.75,18.82,NA
2020-07-10 12:00:00,7.75,17.21,NA
2020-07-10 12:00:00,8.75,14.74,NA
2020-07-10 12:00:00,9.75,12.76,NA
2020-07-11 12:00:00,1.5,NA,8.58
2020-07-11 12:00:00,1.75,24.84,NA
2020-07-11 12:00:00,2.75,24.82,NA
2020-07-11 12:00:00,3.75,24.72,NA
2020-07-11 12:00:00,4.75,24.62,NA
2020-07-11 12:00:00,5.75,23.99,NA
2020-07-11 12:00:00,6.75,19.93,NA
2020-07-11 12:00:00,7.75,16.84,NA
2020-07-11 12:00:00,8.75,15.01,NA
2020-07-11 12:00:00,9.75,12.31,NA
2020-07-12 12:00:00,1.5,NA,8.43
2020-07-12 12:00:00,1.75,25.2,NA
2020-07-12 12:00:00,2.75,25.19,NA
2020-07-12 12:00:00,3.75,25.08,NA
2020-07-12 12:00:00,4.75,24.91,NA
2020-07-12 12:00:00,5.75,24.22,NA
2020-07-12 12:00:00,6.75,20.99,NA
2020-07-12 12:00:00,7.75,19.43,NA
2020-07-12 12:00:00,8.75,15.9,NA
2020-07-12 12:00:00,9.75,12.02,NA
2020-07-13 12:00:00,1.5,NA,8.44
2020-07-13 12:00:00,1.75,25.42,NA
2020-07-13 12:00:00,2.75,25.23,NA
2020-07-13 12:00:00,3.75,25.15,NA
2020-07-13 12:00:00,4.75,25.09,NA
2020-07-13 12:00:00,5.75,24.69,NA
2020-07-13 12:00:00,6.75,19.52,NA
2020-07-13 12:00:00,7.75,17.05,NA
2020-07-13 12:00:00,8.75,15.6,NA
2020-07-13 12:00:00,9.75,13.05,NA
2020-07-14 12:00:00,1.5,NA,8.42
2020-07-14 12:00:00,1.75,25.2,NA
2020-07-14 12:00:00,2.75,25.19,NA
2020-07-14 12:00:00,3.75,25.14,NA
2020-07-14 12:00:00,4.75,25.07,NA
2020-07-14 12:00:00,5.75,24.94,NA
2020-07-14 12:00:00,6.75,18.46,NA
2020-07-14 12:00:00,7.75,17.23,NA
2020-07-14 12:00:00,8.75,15.51,NA
2020-07-14 12:00:00,9.75,14.02,NA
2020-07-15 12:00:00,1.5,NA,8.44
2020-07-15 12:00:00,1.75,24.87,NA
2020-07-15 12:00:00,2.75,24.81,NA
2020-07-15 12:00:00,3.75,24.76,NA
2020-07-15 12:00:00,4.75,24.7,NA
2020-07-15 12:00:00,5.75,24.71,NA
2020-07-15 12:00:00,6.75,19.41,NA
2020-07-15 12:00:00,7.75,17.01,NA
2020-07-15 12:00:00,8.75,15.74,NA
2020-07-15 12:00:00,9.75,14.05,NA
2020-07-16 12:00:00,1.5,NA,8.52
2020-07-16 12:00:00,1.75,24.73,NA
2020-07-16 12:00:00,2.75,24.73,NA
2020-07-16 12:00:00,3.75,24.7,NA
2020-07-16 12:00:00,4.75,24.66,NA
2020-07-16 12:00:00,5.75,24.64,NA
2020-07-16 12:00:00,6.75,20.83,NA
2020-07-16 12:00:00,7.75,18.26,NA
